id,title,date,source,url,text,search_query,analysis_text,semantic_relevance
526,Sports Direct launches membership scheme to 'enhance customer experience' - TheIndustry.fashion,2025-02-26 08:00:00,TheIndustry.fashion,https://news.google.com/rss/articles/CBMipwFBVV95cUxPaXl0S1hTS3FzZ3BWT1czcGdMcHByUFYwWGdIYWlJcnNTZ2FJS1RDSlZZUzkxZDZ2SmxuMF9UOF9WcTFFX3hZbG03ZUtkMnZYM1UtV01IN0VXc1owaE9HUmZ3Z3pqU3MwaGdJS2tzYzVHZDZRTVFMcUVrZ2RhVmZ5cGdxa200Q0EyTFhMNjVqMWxuQ2VGcWhPSkp6MkJwWWl0ZnlyYzVzQQ?oc=5,Sports Direct launches membership scheme to 'enhance customer experience' TheIndustry.fashion,UK sportswear digital experience,Sports Direct launches membership scheme to 'enhance customer experience' - TheIndustry.fashion. Sports Direct launches membership scheme to 'enhance customer experience' TheIndustry.fashion,0.42930686
555,The Most Innovative Fitness & Wellness Companies of 2025 - Athletech News,2025-01-31 22:25:03,Athletech News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOVnpzVU9VU2pBVGVRRkpYaE4zSldXVjVjcXVsNl9TSWJ2ODg1M05mYXltdnJxZXBMRkNVRDd2QUNyRmtBaVhpaEg3TzhZQmNWOTdZcjZmcmM5WFdxUHBlUWdzbHRySVdhX25pU3hOSjctbTlnLWNyTFRkdWpXMUp3UlFSMFFuZFZP?oc=5,The Most Innovative Fitness & Wellness Companies of 2025 Athletech News,UK sportswear wellness consumers,The Most Innovative Fitness & Wellness Companies of 2025 - Athletech News. The Most Innovative Fitness & Wellness Companies of 2025 Athletech News,0.42827398
103,"Sports and Athletic Insoles Market : Global Industry Analysis and Opportunity Assessment, 2036 - Future Market Insights",2026-05-15 07:00:00,Future Market Insights,https://news.google.com/rss/articles/CBMihAFBVV95cUxQeGNFMk5vTHRkVmFZY3d1Sm4wclM1STNGRWllTjFnXzJrVTZxTnZtb3FfamFBWUdBQ083dkc2bHNmb3paY2g1WnhQV0tSQk9rNG5Nd3JfdDlVVVdtTDJmUXBTY21uLVNCUXZNWTJfTFkwZks0MGgwVlNtdzBpOFM0RHlFX0w?oc=5,"Sports and Athletic Insoles Market : Global Industry Analysis and Opportunity Assessment, 2036 Future Market Insights",UK sportswear consumer trends,"Sports and Athletic Insoles Market : Global Industry Analysis and Opportunity Assessment, 2036 - Future Market Insights. Sports and Athletic Insoles Market : Global Industry Analysis and Opportunity Assessment, 2036 Future Market Insights",0.42779475
486,11 startups that could be the future of sport - Global Venturing,2025-04-15 07:00:00,Global Venturing,https://news.google.com/rss/articles/CBMijAFBVV95cUxPWFNlZlVsWXVIVk14MmFpcmFONUVXUGF6TWlpdkY1X292YTdvQ3RGRFlWMy1ueG90UlhSNXVSa19BUVhORmZtaFgzb212dUY3NDAxb2NCanlmWTVTOFBud290M3NRbU5MWGN0X1l3emlpOGdkbmkyVl9nSXV4S3JtZFlRbG5ialpQWnBBSQ?oc=5,11 startups that could be the future of sport Global Venturing,UK sportswear consumer technology,11 startups that could be the future of sport - Global Venturing. 11 startups that could be the future of sport Global Venturing,0.42575973
157,"China Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research",2026-03-18 07:00:00,Grand View Research,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNdV9XSFc5VXl5aHpUSFFjLXNmOFlIUU5sVUVYbmxPeXF4RlJHT0pvdkcycDlfejhXUVlGVEd4OVhiTVlVTzliS2xFaURxYnpGWHRaa0Q5Ujh6ck4tNlVraTZRUjk3RHlkc3pyQWNGcGx6a1YzOUNVZlZXclA1THRJRFNfVDRKTl8x?oc=5,"China Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",UK sportswear market trends,"China Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research. China Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",0.4247608
419,Explore the Top 10 Sports Trends and Innovations in 2025 - StartUs Insights,2025-07-15 07:00:00,StartUs Insights,https://news.google.com/rss/articles/CBMickFVX3lxTE1BdWtRblRhT1Zlb242dTlfdWF0RHd5WnE3bWNhY0lTVlBnN3lXamthYjN1Q2NBcEktS1dGMVpWMDhXNFJTRUpaUEd2U1hCRVU0bWNyUU8yaDAtR0dici16SXN0dF9MT2FCWGRQbTlpWU96QQ?oc=5,Explore the Top 10 Sports Trends and Innovations in 2025 StartUs Insights,UK sportswear innovation,Explore the Top 10 Sports Trends and Innovations in 2025 - StartUs Insights. Explore the Top 10 Sports Trends and Innovations in 2025 StartUs Insights,0.4242437
216,"Champion launches ‘Still In The Game’ campaign, marking over 100 years of innovation in sport - Retail Times",2026-01-29 08:00:00,Retail Times,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQbXVXbkZUeWhPaVAzMHJSeXJUTTZuTTYzclVKXzVZaFQ3SWp6b3Z5ZWdpZHdwZ3hxOFVvR0R4MlUtbUZ4aFB5MXhWNUdyaUhwNTl1alEydm5VakpRTnlmTGhqaE0xT0Jybl9aRUEybmhrS0JPMGhUQm9OVlh5TFpqQXlnYXllaG5UblVqMEtBSWxxQ1NXSjFCR1ZJTV9GTVl1dlAxMjFwMWVhN2h6aF9yT1lCS0lydnB3?oc=5,"Champion launches ‘Still In The Game’ campaign, marking over 100 years of innovation in sport Retail Times",UK athletic apparel innovation,"Champion launches ‘Still In The Game’ campaign, marking over 100 years of innovation in sport - Retail Times. Champion launches ‘Still In The Game’ campaign, marking over 100 years of innovation in sport Retail Times",0.42343676
408,Health-Conscious Consumer Trends Drive CPG Market Innovation - Mintel,2025-08-04 07:00:00,Mintel,https://news.google.com/rss/articles/CBMisAFBVV95cUxOSFJSQ09ocmtJcDRWMW1iZjlHbmRBd0J2N2k3eVV3WTVOdDNTSWxHbl8tZnBmQms0dWFIMndIQnZBRkM5RVlDcGUtZGFtaVJKTFM5RjNBLTI1ekt3b1VtdXRZTDFibnFLSDIzaFQtQVMtNm5VX0JuMk5wTU9mdFdxazUtemU5UFUyanVmQ041T2xoTXJCbUFMVTR6RmtRR0p5WnpWUExCdTJZOTdWbEFheA?oc=5,Health-Conscious Consumer Trends Drive CPG Market Innovation Mintel,UK sportswear consumer trends,Health-Conscious Consumer Trends Drive CPG Market Innovation - Mintel. Health-Conscious Consumer Trends Drive CPG Market Innovation Mintel,0.42299908
434,BoF Insights | The New Era of Fashion E-Commerce - The Business of Fashion,2025-06-23 07:00:00,The Business of Fashion,https://news.google.com/rss/articles/CBMipAFBVV95cUxQNl9Odm9UT3dvSV9LVTlqUDZ2VG9UenhBVm03eGlzTFRFNk1MdnRHLWZxV3RCQVk2OFhCc215Z2FhRnRHUHpXd3QtY1FUWlZaT3o5WF9tR0ZuUGVyZEpUbUVfV2pjX1pISlFCZHJ5a2ZnUmwtNjFOekZOTmxUSkJnQUNnLUxBVnVDaXhka3VkNlpDT0ljZHJoNnpiQl8wdFVEV2dWaw?oc=5,BoF Insights | The New Era of Fashion E-Commerce The Business of Fashion,UK sportswear consumer behaviour,BoF Insights | The New Era of Fashion E-Commerce - The Business of Fashion. BoF Insights | The New Era of Fashion E-Commerce The Business of Fashion,0.42196542
693,20 sports tech ideas to invest in now – Class of 2024 - SportsPro,2024-02-02 08:00:00,SportsPro,https://news.google.com/rss/articles/CBMivwFBVV95cUxNRGhDOE1NSUREamZUbWg5LUU5dWlKNk5zUEM3dUp4cnZldkV1Q3RCUE5IVmFELTBkTVNZQzJacThqMVVmc203ZUJSWWVwZE1wQXlvWEdXeEFBWE5CZGZiNUZVMWVubl93WlVrZHVaR01rYWctUk5mRWljNGhuVjluUFl0Vnlmc3ZSX1RhNlZFYlUwdjlhMkE0V3ZSWHI2Y2w3b2tHSXp6VlNjOThWeEFMNjdXZUxsZ2xiVWRyMWZ6TQ?oc=5,20 sports tech ideas to invest in now – Class of 2024 SportsPro,UK sportswear emerging technology,20 sports tech ideas to invest in now – Class of 2024 - SportsPro. 20 sports tech ideas to invest in now – Class of 2024 SportsPro,0.42194343
310,5 It-Girl Activewear Brands You Need Now - Forbes,2025-11-17 08:00:00,Forbes,https://news.google.com/rss/articles/CBMisAFBVV95cUxONmxqcTVFYjZDYVFpTThlUEhiWjhJSTlfVHNMWmxvQTBpbTcyOVlnX1lrcU9seWF2SWdvT1V3ZGFCTExybW0tNXZZRVhxSEFYckhWd2tmUGpPa01HSzZJaDVYSmNqd0tRZ1JmNGZMWUZnRWkyMjNZUGhnWldleFRBR3JaM3dUcXRxQzJweHkwY3U3QXlhTHlqNFY3Y3J1Y1hXRVk3QkpYUGdFaHNfYW5BWA?oc=5,5 It-Girl Activewear Brands You Need Now Forbes,UK activewear innovation,5 It-Girl Activewear Brands You Need Now - Forbes. 5 It-Girl Activewear Brands You Need Now Forbes,0.42158198
557,20 sports tech ideas to invest in now – Class of 2025 - SportsPro,2025-01-31 08:00:00,SportsPro,https://news.google.com/rss/articles/CBMizAFBVV95cUxPTjNOLXlNUlZsUEVNZ1JMNlA3S21ubDlEZEhWMXIyNUQzSU5UY2R2aXFFemhMM3RfVzYtYVNsdzNzYnB6WWY0LThHTW1zeFROcWhGWnBJMjVoRWU4QUlMWTVXLVpxYzJhSURGZ0tfdUQ1YnhhOVlMM01iaG9SZFlVaDFFR1pUaEZjbUR5S2xKMHBkVzdndnFFT3dOWXdSWVhkSWhhT3NVWWZibkcyeWRkSWM5dVBEcVdfSmpUSV9aaXVPREhVNTFLbkEyQ28?oc=5,20 sports tech ideas to invest in now – Class of 2025 SportsPro,UK sportswear consumer technology,20 sports tech ideas to invest in now – Class of 2025 - SportsPro. 20 sports tech ideas to invest in now – Class of 2025 SportsPro,0.4214037
159,"France Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research",2026-03-18 07:00:00,Grand View Research,https://news.google.com/rss/articles/CBMiigFBVV95cUxPNkRKYlRQX2RYSl9WRFBQZUpqZ2lHUW5ETGluU3JrVXA3QnpFSl9qQ1JyQXBCdzRISjU1UjlpQU1HNnRLeXJCX0FUSjY5ZloyOXVkNkprd1lnOWtvNHhUeHQxdm1oX3pnSlRCc0hIRTM3WHdHNVgxOV9fZHRfLXBlVm0zYi1qM1lRUEE?oc=5,"France Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",UK sportswear market trends,"France Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research. France Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",0.4206364
326,Fit tech: Can AI Stop Brands From Making Clothes That Don’t Fit? - Vogue,2025-11-04 08:00:00,Vogue,https://news.google.com/rss/articles/CBMiigFBVV95cUxQam5ZeDZoT2hqcFhsT2lKTENSTVMzQzZWRXRjcU9kNmYwU1oydGdydnFrZkdwNGlDakZ0R3F0VXhLTWZIUWU0N0J2OGZkLVpKY1dPQmpqdDdxeFNVR3VsZzJxRDZQUGV5T2pHYW82WFcySm4za0MwcmJ1MG5EaThqaGttcllGajkwTlE?oc=5,Fit tech: Can AI Stop Brands From Making Clothes That Don’t Fit? Vogue,UK sportswear future consumers,Fit tech: Can AI Stop Brands From Making Clothes That Don’t Fit? - Vogue. Fit tech: Can AI Stop Brands From Making Clothes That Don’t Fit? Vogue,0.4201567
257,STREAMED AND RETAIL ENTERTAINMENT SALES GREW FOUR TIMES FASTER THAN UK ECONOMY IN 2025 - Entertainment Retailers Association,2026-01-06 08:00:00,Entertainment Retailers Association,https://news.google.com/rss/articles/CBMirgFBVV95cUxOWTJ2d3ZuUExnVW5kNVpCTGZvSVozU3Y5VmFHZVdCN0pzRkRuQ1ZBZ2hOSmZCeENTOTRKR0FmVWllZF85cEd6X25JYUt0ODRBaW10R1ZJd1dRQ2JxOWxFU2lJTzZLODJZbG5sa2V4YWdSamdLcFJtRlBNdWRDblNzamt0dXh5U2dCM3lyTVl4enZQQ3Q2YS1fWGQwRWVkMHRDdDU1RXJkZ1czVHN1aVE?oc=5,STREAMED AND RETAIL ENTERTAINMENT SALES GREW FOUR TIMES FASTER THAN UK ECONOMY IN 2025 Entertainment Retailers Association,UK sportswear digital retail,STREAMED AND RETAIL ENTERTAINMENT SALES GREW FOUR TIMES FASTER THAN UK ECONOMY IN 2025 - Entertainment Retailers Association. STREAMED AND RETAIL ENTERTAINMENT SALES GREW FOUR TIMES FASTER THAN UK ECONOMY IN 2025 Entertainment Retailers Association,0.41996673
561,UK retail and consumer trends 2025 - Odgers Interim,2025-01-24 08:00:00,Odgers Interim,https://news.google.com/rss/articles/CBMilwFBVV95cUxNME1KWlN2N1JFOWxYU3hwZ3VybEI1WkhmUV9Mb2FPcDdGQjNUMFdsSS1WQ05NVU1RLU1wNDdwcldjMUFQa3RTbWlMcVhYeEpCaXlJek93WjBFQ09OTHdsT3BSMDViYng1eVMxWXhkQ0oxUTU5c2NNc0hEcTNWbE96eHFmSGhsNG41a1Rab1lXNWRxd1Vid1Zn?oc=5,UK retail and consumer trends 2025 Odgers Interim,UK sportswear consumer behaviour,UK retail and consumer trends 2025 - Odgers Interim. UK retail and consumer trends 2025 Odgers Interim,0.41974953
171,20 sports tech ideas to invest in now – Class of 2026 - SportsPro,2026-03-10 07:00:00,SportsPro,https://news.google.com/rss/articles/CBMiogFBVV95cUxPRGxXSThPVlpvbF9uQWg5SHBvTl9Bc05NMXdHcDBRQlR6R3c5TTBtWFFrQlBWQVVTZmhkYl9KMlUzOW1rV2V0bjY3OEpNMlRjT2otZ0cxVlVkdjF6X2N5akNrdVhVc0hSVzBWemExRTNmZFFMclFYUk1JVUpvV1JwbTZJR2dOLWgtUmtUYnk5N3NRcWJ4ZHRkQmp5V1lFeFRIc1E?oc=5,20 sports tech ideas to invest in now – Class of 2026 SportsPro,UK sportswear innovation,20 sports tech ideas to invest in now – Class of 2026 - SportsPro. 20 sports tech ideas to invest in now – Class of 2026 SportsPro,0.41948488
459,'Reformer pilates is the top-searched fitness trend — and we're reinventing it' - Yahoo Finance UK,2025-05-31 07:00:00,Yahoo Finance UK,https://news.google.com/rss/articles/CBMimgFBVV95cUxPYXVETGRQOVlFQnc3R1lhQUdRT3YxM0R0YmxGZjdtS2Y1WjRBSG15aVhnUzVaWmx6c3VDTmllQ2ZMa194Q0FFUGRWM2laMVF6V3JjYkpRVEYwMjExcC1GUFBzMnZCWTFJcXd5WG00TUFORGJaY3dFeHpkYjBnN3BxZFRQUmNpY0FzS2tCeXJIdjNGNU5lZjBobVVn?oc=5,'Reformer pilates is the top-searched fitness trend — and we're reinventing it' Yahoo Finance UK,UK fitness retail trends,'Reformer pilates is the top-searched fitness trend — and we're reinventing it' - Yahoo Finance UK. 'Reformer pilates is the top-searched fitness trend — and we're reinventing it' Yahoo Finance UK,0.4186824
398,Home Gym Equipment Market - Future Market Insights,2025-08-21 07:00:00,Future Market Insights,https://news.google.com/rss/articles/CBMiekFVX3lxTE1UN3lCMVZTSmt4RkRDdXRqVG5XRTdNd3FHaTQ5OXRieXExdjA3RzVJc0F1NDNVOGJLNFYtVWtYWDJncU5RbE5CcERPR1dHbEVQaDdrYVYzRVVkTXhyQVhjQ29zWXAzd0oyR01oczNsVW54RFEzajIwZDRn?oc=5,Home Gym Equipment Market Future Market Insights,UK fitness retail trends,Home Gym Equipment Market - Future Market Insights. Home Gym Equipment Market Future Market Insights,0.41816872
82,"Licensed Sports Merchandise Market to Reach USD 64.6 Billion by 2036 Amid Growing Demand for Official Fan Apparel and Digital Retail Expansion | Future Market Insights, Inc. - PR Newswire UK",2026-06-15 07:00:00,PR Newswire UK,https://news.google.com/rss/articles/CBMizAJBVV95cUxPQXRQUzFtQTZWY2JnQW5zanI1UWNLSGpUeDMwMERyNl9KdzB4TVhQTUlxWTFqLURpd1EtaTZLUWZDODItSGZtMVlWQ0VPSEJKRHVSWEFWMG4xZUNwQ3lBbXJ0YVk4RWRYTlNDcjFDTkZVb0lhdFdBUl9JSVRLejgyQlNKOXVELXJPOGdYN1RNQTdpYkZESWxWRGdnaXY1c3dVZ2hDN2YzSldUSGg2NjV6RmI5SW9uNkI5dHMtejBUS0pOY1JMRlpkUTV3aHA5VE1MNUwtNENDem9IRUp3UDRha3FPUkZJTUFBdmpMczZDbHQ2eU0tcEdDR0JKRlVuc2toRFFNMDY3MDk4Wl9jRERtTk5YVHBtZ01UT094Mk5SaE80RmROdEZuVEFjLUozblpKWjhpYk1HcFZkVHZqX2ZNT1VfcWdaOGpmdWIyNw?oc=5,"Licensed Sports Merchandise Market to Reach USD 64.6 Billion by 2036 Amid Growing Demand for Official Fan Apparel and Digital Retail Expansion | Future Market Insights, Inc. PR Newswire UK",UK sportswear digital retail,"Licensed Sports Merchandise Market to Reach USD 64.6 Billion by 2036 Amid Growing Demand for Official Fan Apparel and Digital Retail Expansion | Future Market Insights, Inc. - PR Newswire UK. Licensed Sports Merchandise Market to Reach USD 64.6 Billion by 2036 Amid Growing Demand for Official Fan Apparel and Digital Retail Expansion | Future Market Insights, Inc. PR Newswire UK",0.4179718
425,Why don't we trust technology in sport? - BBC,2025-07-07 07:00:00,BBC,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9xRlY4WXZjQU50S0QwZ2s2WDlHdDFJYzRnLWdqNzJDbnVrM3RCbTF5WG9sU09yQndSWHpuUlIyTzFRVVFGcUxSMEpRZ3EzN0JXWnF1ai1fR2VjeWFEMGN4aG40Wm4?oc=5,Why don't we trust technology in sport? BBC,UK sportswear emerging technology,Why don't we trust technology in sport? - BBC. Why don't we trust technology in sport? BBC,0.41793767
156,"Brazil Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research",2026-03-18 07:00:00,Grand View Research,https://news.google.com/rss/articles/CBMiigFBVV95cUxQRVFwcmhrUkpQd1NnZ29kNHZtZGxHcnJWQUthZDJXbmVQczdCZjVSaXpLMG52cVVOdXFVS0d2ZnYyWlpyMk9hVlExdzNib2NmanhxaEZac0xNZWVsME5sWE0wa1hrd29xTjNYbVB4UWVkR3d0dlVwcXR2cHMxaVlNd2JIN3dvSHdUNVE?oc=5,"Brazil Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",UK sportswear market trends,"Brazil Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research. Brazil Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",0.41747636
487,How Digital Interactive Games Enhance the Experience of Sports Events - Business Matters,2025-04-14 07:00:00,Business Matters,https://news.google.com/rss/articles/CBMipwFBVV95cUxPSmt4ZWJDZnJyVmRtZW5kMWVqdjlRRjF6bHN6NVhaNGpLUE5fd2xLdzBzUjlkREwtZHE0dWJfUlJKQUhsRG5KcjdRMjZfbUppaEUyX05wVWhZa2JpUGc5aGRoYUV2RzlXWl9zNlprVC1MLS16RmdYMFdVQTRhcWpXSWVNMndTUFNNTmJuZGpnWC1ESGlFU095RmZ3VnVuQlo3Q0NiQWkzaw?oc=5,How Digital Interactive Games Enhance the Experience of Sports Events Business Matters,UK sportswear digital experience,How Digital Interactive Games Enhance the Experience of Sports Events - Business Matters. How Digital Interactive Games Enhance the Experience of Sports Events Business Matters,0.41610527
635,10 New Innovative Startups Shaping the Future of Sports Technology - StartUs Insights,2024-08-03 14:56:17,StartUs Insights,https://news.google.com/rss/articles/CBMid0FVX3lxTE45V0JkSk5WR3puT3hpUk1YRXNlT1RLaDRCaGRBVDB6dDdJeXJ1ZXlpLXhwSE5MajVzLWJDSnItWW9lQ1JjQ1l0c0p1VlZFVUo2Q01MeV9UX1ExZ1RnLTJ0U1kxM2twQVZUYTVfMEMzTVpETGQtV1Nz?oc=5,10 New Innovative Startups Shaping the Future of Sports Technology StartUs Insights,UK sportswear innovation,10 New Innovative Startups Shaping the Future of Sports Technology - StartUs Insights. 10 New Innovative Startups Shaping the Future of Sports Technology StartUs Insights,0.4156064
681,Experts in Sport: The sports apparel waste problem - Loughborough University,2024-03-15 07:00:00,Loughborough University,https://news.google.com/rss/articles/CBMinwFBVV95cUxOZUhCYkZaaC1fcXRodjN6UXIwRk83OVgzaUhsQnIwX2w3ZjZhNXpUTlBHSHEzbVpBcXFYT2huN0VuRkJ1WVpaTEpVRGp6eWFuWmVQTGd2T1ROMjNxQTZ4cnlqUnNZTGxUOXFkd3lUQzNtVnZpcG1oQU1lb0h5MFhlcHRxNzJaRUVaYkQ1d2Z2X1ZpU080WGhjU2xvZVRNM2s?oc=5,Experts in Sport: The sports apparel waste problem Loughborough University,UK athletic apparel innovation,Experts in Sport: The sports apparel waste problem - Loughborough University. Experts in Sport: The sports apparel waste problem Loughborough University,0.4148069
114,JD Sports warns of 'muted growth' amid UK consumer spending slowdown - business-live.co.uk,2026-05-07 07:00:00,business-live.co.uk,https://news.google.com/rss/articles/CBMijgFBVV95cUxPNkVYeU1nYjVUS19Sek0yREgza1J3LUlGM1Noa2JCME4zc0ZqUTNDNU11VUF0TjkzbG5mbTh1ZUJjUjNuZy1wODFiZXhzMUd5WGc4ODNhZTdfak4tSGpFaUNLaDl3TW1seFFaTWxqSDQ1Z29jbWg3T1I5ajdLV3RIQWFhT2I2YVZnc2hvVWl30gGTAUFVX3lxTE9qOF9VaTFzSXg2QXhyOUF3VFFYR1ZhVko1VlJ0ZEN1LXJBMXRSekxnLVNTQVlBZkRaMGhfNHZ4WjVCdVA5QWM1Y0thRVR2NmNSR0pGSFA5Qkpsb0pKc09Hc2ppOUhldmJNVUpKUFZ5S3JBcjM1ZnIyWEE2QVNYdVlyMkpLRFQwV0tPdnVyeFBGcTl0TQ?oc=5,JD Sports warns of 'muted growth' amid UK consumer spending slowdown business-live.co.uk,UK sportswear market trends,JD Sports warns of 'muted growth' amid UK consumer spending slowdown - business-live.co.uk. JD Sports warns of 'muted growth' amid UK consumer spending slowdown business-live.co.uk,0.4139619
37,"Europe Activewear Market Size, Share & Growth Report, 2034 - Market Data Forecast",2026-07-17 07:00:00,Market Data Forecast,https://news.google.com/rss/articles/CBMif0FVX3lxTE5mbDYteFEyVkxqZWVyM2V5dE93RTh5QS1RbW10VERKZ3hLUW12enE2el9yWGdLMDRvaDJPUHN4ZHdDQlAtQ0U4bVIwYnlvd0FEalBONnNxN1dNM3VIekUzZWo3bU4xZmlnT2xMQ3JVRWZTV0dNZ0U0Tm12SHU3aVU?oc=5,"Europe Activewear Market Size, Share & Growth Report, 2034 Market Data Forecast",UK activewear consumer trends,"Europe Activewear Market Size, Share & Growth Report, 2034 - Market Data Forecast. Europe Activewear Market Size, Share & Growth Report, 2034 Market Data Forecast",0.41391307
330,The Ultimate Guide to Health and Fitness Tech for 2026 - PCMag UK,2025-11-03 08:00:00,PCMag UK,https://news.google.com/rss/articles/CBMilwFBVV95cUxQUU9vSmNVX3FNeHlqVHRTbFYzODB0UGhSelFIOTlrYl9ZcW5BV2tJczNLTVQ3YU5fZjFHeXEtd0RHZllPRVlnaDdUQU9ValJyM2xnckhjVWJZeE93Qi1qN1h1UEt4U3ZDS1RXUHNEb1FBaVFUM0JUdEhqMzBoUDBSeXdKRTdzODBpXzJRQ1JyRFE4QUZhaVJN?oc=5,The Ultimate Guide to Health and Fitness Tech for 2026 PCMag UK,UK fitness consumer technology,The Ultimate Guide to Health and Fitness Tech for 2026 - PCMag UK. The Ultimate Guide to Health and Fitness Tech for 2026 PCMag UK,0.41388786
56,"Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions - PR Newswire UK",2026-07-07 07:00:00,PR Newswire UK,https://news.google.com/rss/articles/CBMi3wJBVV95cUxQQ29NSTJfc0I2b05vOWNjZEVHSXZ2MTZBUTRLVHZQTllnZDFQV0J3dkVXS04yVzdLTTctTk83b3hRYlphZVFYM1ZDQTQyaWNwckFZdjZXYzZ6aUR5MHJpeXY1X1RNdDY5RnE5ZFhEWElFOWRfU2xqQ3g4bUpFYWZEMHo4Y2gydkxvVVhKYl9telF0MXVtRHlaUE8wb2JZazdGX0V5YnpnUElnOTZVRDdBMFRhVEMtRzBMRHVNMDltMTVjeXh1bEhjZFg2NmFWdlhBbGNwTGJXclhIZGdfY1pYVEVMRVY4NDBwaERDekNVamd1MGJyZE1YRDZuSnNZbjhMd21ObHBLWWJvajJOb3d4b0pHTkh1U2hMWGJpLTF4N3ZmS3I4dnZtcW80UlNPRWxrall0dmVzT3k4VXFuQUlrc0FWVlFDeFNBQUFTaDlEUlBfUjJaSTRqdFhVZHpGeEE?oc=5,"Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions PR Newswire UK",UK sportswear consumer technology,"Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions - PR Newswire UK. Sports and Athletic Insoles Market to Reach USD 8.4 Billion by 2036 Driven by Rising Sports Participation, AI-Powered Foot Scanning, and Growing Demand for Performance Footwear Solutions PR Newswire UK",0.41320562
586,Functional beverage market expands to meet consumer expectations - Beverage Industry,2024-12-09 08:00:00,Beverage Industry,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNa2FTMG5SbUtDRFhvaG41UjVmOHliaTRMQ3l1R3dlVWljRjV3QVJ0OHJWTndkaFBRUjVWTW5tR3dGbmR6OWNXV09HUy15bm9FaEFVRXRiSGJWanBXMHhzSDRCc2xKUzIxS1BWZkNsR1kzUVlrellEUFRZaVNETTB2YmxyM3E4WDJzSkV0bnV2d3hkaGpPaGRPQVo0dFRYeUhXcXk2R3ZzUUZCRnc?oc=5,Functional beverage market expands to meet consumer expectations Beverage Industry,UK sportswear wellness consumers,Functional beverage market expands to meet consumer expectations - Beverage Industry. Functional beverage market expands to meet consumer expectations Beverage Industry,0.41224402
3,Is JD Sports Fashion (LSE:JD.) Changing The Market View Of Retail Stocks? - Kalkine Media,2026-08-05 12:46:00,Kalkine Media,https://news.google.com/rss/articles/CBMirwFBVV95cUxPVGF4bHJUcGRiVjJ5Z1R6cWJMVnFKSTBiWk5fS2ZXTHpBYUkwQm1uN2xvN2xxa1hwbkgzWEVISUxteTNHNVNfUFJaMkRQV1VhT05JMlJPOG90VHd3cmNvYWFzNkM3bUhabEtkdlM5TnlsSURPdmp2Q0xJbl9GQjNQeHVpTUtzdkk3OV90OFBaRjV5Z2VoaWtaU1hJWVY2ZjUyRE9VUUp0U01LRGtSWk5B?oc=5,Is JD Sports Fashion (LSE:JD.) Changing The Market View Of Retail Stocks? Kalkine Media,UK sportswear consumer behaviour,Is JD Sports Fashion (LSE:JD.) Changing The Market View Of Retail Stocks? - Kalkine Media. Is JD Sports Fashion (LSE:JD.) Changing The Market View Of Retail Stocks? Kalkine Media,0.41207126
158,"Germany Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research",2026-03-18 07:00:00,Grand View Research,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOVkdtQU5oOWQ1VWw3YWRDWGxCYmFFNFJqSVlOeV9hTlNYVzZEWFMwcTlMMTljeEJyVnY2NjJZNDhXZ2V2dXh3ZjBubV95WU5XSmEzUHlMd2pqSXMyZEVfWmZXc2t1QTNDYkpSOXZzVkRPRTkxSE9ZbVFHc214MGpFQjJiR0NvSnlQWWpN?oc=5,"Germany Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",UK sportswear market trends,"Germany Premium Sportswear Market Size & Outlook, 2025-2030 - Grand View Research. Germany Premium Sportswear Market Size & Outlook, 2025-2030 Grand View Research",0.410753
